id,cd,baseprice,basenum,contprice,dealnum,trans-amount,orderdate,jsd
20884,1,4640,203,4640,203,941920,2018/8/30,东部
20629,3,4640,340,4640,340,1577600,2018/8/30,南方
20885,1,4640,200,4640,200,928000,2018/8/30,东部
20630,3,4640,28,4640,28,129920,2018/8/30,南方
20886,1,4640,200,4640,200,928000,2018/8/30,东部
20631,3,4640,100,4640,100,464000,2018/8/30,南方
20887,1,4640,200,4640,200,928000,2018/8/30,东部
20632,3,4640,120,4640,120,556800,2018/8/30,南方
20888,1,4640,200,4640,200,928000,2018/8/30,东部
20633,3,4640,48,4640,48,222720,2018/8/30,南方
20889,1,4640,200,4640,200,928000,2018/8/30,东部
20634,3,4640,378,4640,378,1753920,2018/8/30,南方
20890,1,4640,200,4640,200,928000,2018/8/30,东部
20635,3,4640,378,4640,378,1753920,2018/8/30,南方
20891,1,4640,200,4640,200,928000,2018/8/30,东部
20636,3,4640,8,4640,8,37120,2018/8/30,南方
20892,1,4640,200,4640,200,928000,2018/8/30,东部
20637,3,4640,20,4640,20,92800,2018/8/30,南方
20893,1,4640,200,4640,200,928000,2018/8/30,东部
20638,3,4640,34,4640,34,157760,2018/8/30,南方
20894,1,4640,200,4640,200,928000,2018/8/30,东部
20639,3,4640,20,4640,20,92800,2018/8/30,南方
20895,1,4640,200,4640,200,928000,2018/8/30,东部
20640,3,4640,47,4640,47,218080,2018/8/30,南方
20896,1,4640,200,4640,200,928000,2018/8/30,东部
20641,3,4640,100,4640,100,464000,2018/8/30,南方
20897,1,4640,200,4640,200,928000,2018/8/30,东部
20642,3,4640,109,4640,109,505760,2018/8/30,南方
20898,1,4640,200,4640,200,928000,2018/8/30,东部
20643,3,4640,20,4640,20,92800,2018/8/30,南方
20899,1,4640,200,4640,200,928000,2018/8/30,东部
20644,1,4640,203,4640,203,941920,2018/8/30,东部
20900,1,4640,200,4640,200,928000,2018/8/30,东部
20645,1,4640,203,4640,203,941920,2018/8/30,东部
20901,1,4640,200,4640,200,928000,2018/8/30,东部
20646,1,4640,203,4640,203,941920,2018/8/30,东部
20902,1,4640,200,4640,200,928000,2018/8/30,东部
20647,1,4640,203,4640,203,941920,2018/8/30,东部
20903,1,4640,200,4640,200,928000,2018/8/30,东部
20648,1,4640,203,4640,203,941920,2018/8/30,东部
20904,1,4640,200,4640,200,928000,2018/8/30,东部
20649,1,4640,203,4640,203,941920,2018/8/30,东部
20905,1,4640,200,4640,200,928000,2018/8/30,东部
20650,1,4640,203,4640,203,941920,2018/8/30,东部
20906,1,4640,203,4640,203,941920,2018/8/30,东部
20651,1,4640,203,4640,203,941920,2018/8/30,东部
20907,1,4640,203,4640,203,941920,2018/8/30,东部
20652,1,4640,203,4640,203,941920,2018/8/30,东部
20908,1,4640,13,4640,13,60320,2018/8/30,东部
20653,1,4640,203,4640,203,941920,2018/8/30,东部
20909,1,4640,200,4640,200,928000,2018/8/30,东部
20654,1,4640,203,4640,203,941920,2018/8/30,东部
20910,1,4640,200,4640,200,928000,2018/8/30,东部
20655,1,4640,203,4640,203,941920,2018/8/30,东部
20911,1,4640,200,4640,200,928000,2018/8/30,东部
20656,1,4640,203,4640,203,941920,2018/8/30,东部
20912,1,4640,200,4640,200,928000,2018/8/30,东部
20657,1,4640,203,4640,203,941920,2018/8/30,东部
20913,1,4640,203,4640,203,941920,2018/8/30,东部
20658,1,4640,203,4640,203,941920,2018/8/30,东部
20914,1,4640,203,4640,203,941920,2018/8/30,东部
20659,1,4640,203,4640,203,941920,2018/8/30,东部
20915,1,4640,203,4640,203,941920,2018/8/30,东部
20660,1,4640,80,4640,80,371200,2018/8/30,东部
20916,1,4640,137,4640,137,635680,2018/8/30,东部
20661,1,4640,203,4640,203,941920,2018/8/30,东部
20917,1,4640,203,4640,203,941920,2018/8/30,东部
20662,1,4640,203,4640,203,941920,2018/8/30,东部
20918,1,4640,203,4640,203,941920,2018/8/30,东部
20663,1,4640,203,4640,203,941920,2018/8/30,东部
20919,1,4640,203,4640,203,941920,2018/8/30,东部
20664,1,4640,203,4640,203,941920,2018/8/30,东部
20920,1,4640,203,4640,203,941920,2018/8/30,东部
20665,1,4640,203,4640,203,941920,2018/8/30,东部
20921,1,4640,203,4640,203,941920,2018/8/30,东部
20666,1,4640,203,4640,203,941920,2018/8/30,东部
20922,1,4640,203,4640,203,941920,2018/8/30,东部
20667,1,4640,203,4640,203,941920,2018/8/30,东部
20923,1,4640,203,4640,203,941920,2018/8/30,东部
20668,1,4640,203,4640,203,941920,2018/8/30,东部
20924,1,4640,203,4640,203,941920,2018/8/30,东部
20669,1,4640,203,4640,203,941920,2018/8/30,东部
20925,1,4640,203,4640,203,941920,2018/8/30,东部
20670,1,4640,100,4640,100,464000,2018/8/30,东部
20926,1,4640,200,4640,200,928000,2018/8/30,东部
20671,1,4640,203,4640,203,941920,2018/8/30,东部
20927,1,4640,100,4640,100,464000,2018/8/30,东部
20672,1,4640,120,4640,120,556800,2018/8/30,东部
20928,1,4640,203,4640,203,941920,2018/8/30,东部
20673,1,4640,203,4640,203,941920,2018/8/30,东部
20929,1,4640,203,4640,203,941920,2018/8/30,东部
20674,1,4640,203,4640,203,941920,2018/8/30,东部
20930,1,4640,203,4640,203,941920,2018/8/30,东部
20675,1,4640,203,4640,203,941920,2018/8/30,东部
20931,1,4640,203,4640,203,941920,2018/8/30,东部
20676,1,4640,203,4640,203,941920,2018/8/30,东部
20932,1,4640,203,4640,203,941920,2018/8/30,东部
20677,1,4640,203,4640,203,941920,2018/8/30,东部
20933,1,4640,203,4640,203,941920,2018/8/30,东部
20678,1,4640,203,4640,203,941920,2018/8/30,东部
20934,1,4640,203,4640,203,941920,2018/8/30,东部
20679,1,4640,203,4640,203,941920,2018/8/30,东部
20935,1,4640,203,4640,203,941920,2018/8/30,东部
20680,1,4640,203,4640,203,941920,2018/8/30,东部
20936,1,4640,203,4640,203,941920,2018/8/30,东部
20681,1,4640,203,4640,203,941920,2018/8/30,东部
20937,1,4640,203,4640,203,941920,2018/8/30,东部
20682,1,4640,203,4640,203,941920,2018/8/30,东部
20938,1,4640,203,4640,203,941920,2018/8/30,东部
20683,1,4640,203,4640,203,941920,2018/8/30,东部
20939,1,4640,203,4640,203,941920,2018/8/30,东部
20684,1,4640,203,4640,203,941920,2018/8/30,东部
20940,1,4640,203,4640,203,941920,2018/8/30,东部
20685,1,4640,203,4640,203,941920,2018/8/30,东部
20941,1,4640,203,4640,203,941920,2018/8/30,东部
20686,1,4640,203,4640,203,941920,2018/8/30,东部
20942,1,4640,203,4640,203,941920,2018/8/30,东部
20687,1,4640,203,4640,203,941920,2018/8/30,东部
20943,1,4640,203,4640,203,941920,2018/8/30,东部
20688,1,4640,203,4640,203,941920,2018/8/30,东部
20944,1,4640,203,4640,203,941920,2018/8/30,东部
20689,1,4640,203,4640,203,941920,2018/8/30,东部
20945,1,4640,203,4640,203,941920,2018/8/30,东部
20690,1,4640,203,4640,203,941920,2018/8/30,东部
20946,1,4640,203,4640,203,941920,2018/8/30,东部
20691,1,4640,4,4640,4,18560,2018/8/30,东部
20947,1,4640,203,4640,203,941920,2018/8/30,东部
20692,1,4640,203,4640,203,941920,2018/8/30,东部
20948,1,4640,203,4640,203,941920,2018/8/30,东部
20693,1,4640,203,4640,203,941920,2018/8/30,东部
20949,1,4640,203,4640,203,941920,2018/8/30,东部
20694,1,4640,203,4640,203,941920,2018/8/30,东部
20950,1,4640,203,4640,203,941920,2018/8/30,东部
20695,1,4640,203,4640,203,941920,2018/8/30,东部
20951,1,4640,203,4640,203,941920,2018/8/30,东部
20696,1,4640,203,4640,203,941920,2018/8/30,东部
20952,1,4640,203,4640,203,941920,2018/8/30,东部
20697,1,4640,50,4640,50,232000,2018/8/30,东部
20953,1,4640,203,4640,203,941920,2018/8/30,东部
20698,1,4640,203,4640,203,941920,2018/8/30,东部
20954,1,4640,203,4640,203,941920,2018/8/30,东部
20699,1,4640,203,4640,203,941920,2018/8/30,东部
20955,1,4640,170,4640,170,788800,2018/8/30,东部
20700,1,4640,203,4640,203,941920,2018/8/30,东部
20956,1,4640,203,4640,203,941920,2018/8/30,东部
20701,1,4640,203,4640,203,941920,2018/8/30,东部
20957,1,4640,203,4640,203,941920,2018/8/30,东部
20702,1,4640,203,4640,203,941920,2018/8/30,东部
20958,1,4640,203,4640,203,941920,2018/8/30,东部
20703,1,4640,203,4640,203,941920,2018/8/30,东部
20959,1,4640,203,4640,203,941920,2018/8/30,东部
20704,1,4640,203,4640,203,941920,2018/8/30,东部
20960,1,4640,100,4640,100,464000,2018/8/30,东部
20705,1,4640,203,4640,203,941920,2018/8/30,东部
20961,1,4640,203,4640,203,941920,2018/8/30,东部
20706,1,4640,203,4640,203,941920,2018/8/30,东部
20962,1,4640,203,4640,203,941920,2018/8/30,东部
20707,1,4640,203,4640,203,941920,2018/8/30,东部
20963,1,4640,203,4640,203,941920,2018/8/30,东部
20708,1,4640,203,4640,203,941920,2018/8/30,东部
20964,1,4640,203,4640,203,941920,2018/8/30,东部
20709,1,4640,203,4640,203,941920,2018/8/30,东部
20965,1,4640,203,4640,203,941920,2018/8/30,东部
20710,1,4640,203,4640,203,941920,2018/8/30,东部
20966,1,4640,203,4640,203,941920,2018/8/30,东部
20711,1,4640,203,4640,203,941920,2018/8/30,东部
20967,1,4640,203,4640,203,941920,2018/8/30,东部
20712,1,4640,203,4640,203,941920,2018/8/30,东部
20968,1,4640,203,4640,203,941920,2018/8/30,东部
20713,1,4640,203,4640,203,941920,2018/8/30,东部
20969,1,4640,137,4640,137,635680,2018/8/30,东部
20714,1,4640,203,4640,203,941920,2018/8/30,东部
20970,1,4640,203,4640,203,941920,2018/8/30,东部
20715,1,4640,203,4640,203,941920,2018/8/30,东部
20971,1,4640,200,4640,200,928000,2018/8/30,东部
20716,1,4640,203,4640,203,941920,2018/8/30,东部
20972,1,4640,200,4640,200,928000,2018/8/30,东部
20717,1,4640,203,4640,203,941920,2018/8/30,东部
20973,1,4640,200,4640,200,928000,2018/8/30,东部
20718,1,4640,203,4640,203,941920,2018/8/30,东部
20974,1,4640,200,4640,200,928000,2018/8/30,东部
20719,1,4640,203,4640,203,941920,2018/8/30,东部
20975,1,4640,203,4640,203,941920,2018/8/30,东部
20720,1,4640,143,4640,143,663520,2018/8/30,东部
20976,1,4640,203,4640,203,941920,2018/8/30,东部
20721,1,4640,203,4640,203,941920,2018/8/30,东部
20977,1,4640,203,4640,203,941920,2018/8/30,东部
20722,1,4640,203,4640,203,941920,2018/8/30,东部
20978,1,4640,203,4640,203,941920,2018/8/30,东部
20723,1,4640,203,4640,203,941920,2018/8/30,东部
20979,1,4640,203,4640,203,941920,2018/8/30,东部
20724,1,4640,144,4640,144,668160,2018/8/30,东部
20980,1,4640,10,4640,10,46400,2018/8/30,东部
20725,1,4640,202,4640,202,937280,2018/8/30,东部
20981,1,4640,81,4640,81,375840,2018/8/30,东部
20726,1,4640,200,4640,200,928000,2018/8/30,东部
20982,1,4640,50,4640,50,232000,2018/8/30,东部
20727,1,4640,203,4640,203,941920,2018/8/30,东部
20983,1,4640,136,4640,136,631040,2018/8/30,东部
20728,1,4640,203,4640,203,941920,2018/8/30,东部
20984,1,4640,203,4640,203,941920,2018/8/30,东部
20729,1,4640,203,4640,203,941920,2018/8/30,东部
20985,1,4640,50,4640,50,232000,2018/8/30,东部
20730,1,4640,203,4640,203,941920,2018/8/30,东部
20986,1,4640,50,4640,50,232000,2018/8/30,东部
20731,1,4640,203,4640,203,941920,2018/8/30,东部
20987,1,4640,203,4640,203,941920,2018/8/30,东部
20732,1,4640,203,4640,203,941920,2018/8/30,东部
20988,1,4640,203,4640,203,941920,2018/8/30,东部
20733,1,4640,203,4640,203,941920,2018/8/30,东部
20989,1,4640,203,4640,203,941920,2018/8/30,东部
20734,1,4640,203,4640,203,941920,2018/8/30,东部
20990,1,4640,200,4640,200,928000,2018/8/30,东部
20735,1,4640,203,4640,203,941920,2018/8/30,东部
20991,1,4640,200,4640,200,928000,2018/8/30,东部
20512,2,4640,92.8,4640,92.8,430592,2018/8/29,北方
20513,2,4640,14,4640,14,64960,2018/8/29,北方
20516,2,4640,25,4640,25,116000,2018/8/29,北方
20517,2,4640,100,4640,100,464000,2018/8/29,北方
20519,2,4640,103,4640,103,477920,2018/8/29,北方
20521,2,4640,434,4640,434,2013760,2018/8/29,北方
20523,2,4640,325,4640,325,1508000,2018/8/29,北方
20524,2,4640,65,4640,65,301600,2018/8/29,北方
20525,2,4640,10,4640,10,46400,2018/8/29,北方
20526,2,4640,10,4640,10,46400,2018/8/29,北方
20527,2,4640,130,4640,130,603200,2018/8/29,北方
20528,2,4640,54,4640,54,250560,2018/8/29,北方
20529,2,4640,40,4640,40,185600,2018/8/29,北方
20530,2,4640,102,4640,102,473280,2018/8/29,北方
20531,2,4640,610,4640,610,2830400,2018/8/29,北方
20532,2,4640,102,4640,102,473280,2018/8/29,北方
20533,2,4640,10,4640,10,46400,2018/8/29,北方
20534,2,4640,240,4640,240,1113600,2018/8/29,北方
20535,2,4640,170,4640,170,788800,2018/8/29,北方
20536,2,4640,170,4640,170,788800,2018/8/29,北方
20537,2,4640,542,4640,542,2514880,2018/8/29,北方
20538,2,4640,10,4640,10,46400,2018/8/29,北方
20539,2,4640,270,4640,270,1252800,2018/8/29,北方
20540,2,4640,80,4640,80,371200,2018/8/29,北方
20541,2,4640,300,4640,300,1392000,2018/8/29,北方
20542,2,4640,1000,4640,1000,4640000,2018/8/29,北方
20543,2,4640,2000,4640,2000,9280000,2018/8/29,北方
20544,2,4640,130,4640,130,603200,2018/8/29,北方
20545,2,4640,405,4640,405,1879200,2018/8/29,北方
20546,2,4640,1000,4640,1000,4640000,2018/8/29,北方
20547,2,4640,25,4640,25,116000,2018/8/29,北方
20548,2,4640,10,4640,10,46400,2018/8/29,北方
20549,2,4640,204,4640,204,946560,2018/8/29,北方
20550,2,4640,200,4640,200,928000,2018/8/29,北方
20551,2,4640,136,4640,136,631040,2018/8/29,北方
20552,2,4640,30,4640,30,139200,2018/8/29,北方
20553,2,4640,2000,4640,2000,9280000,2018/8/29,北方
20554,2,4640,12,4640,12,55680,2018/8/29,北方
20555,2,4640,160,4640,160,742400,2018/8/29,北方
20556,2,4640,5,4640,5,23200,2018/8/29,北方
20557,2,4640,5,4640,5,23200,2018/8/29,北方
20558,2,4640,5,4640,5,23200,2018/8/29,北方
20559,2,4640,5,4640,5,23200,2018/8/29,北方
20560,2,4640,5,4640,5,23200,2018/8/29,北方
20561,2,4640,27,4640,27,125280,2018/8/29,北方
20562,2,4640,68,4640,68,315520,2018/8/29,北方
20563,2,4640,30,4640,30,139200,2018/8/29,北方
20564,2,4640,433,4640,433,2009120,2018/8/29,北方
20565,2,4640,50,4640,50,232000,2018/8/29,北方
20566,2,4640,200,4640,200,928000,2018/8/29,北方
20567,2,4640,30,4640,30,139200,2018/8/29,北方
20568,2,4640,20,4640,20,92800,2018/8/29,北方
20569,1,4650,600,4650,600,2790000,2018/8/29,中海油宁波江浙沪皖
20570,1,4650,20,4650,20,93000,2018/8/29,中海油宁波江浙沪皖
20571,1,4550,120,4550,120,546000,2018/8/29,中海油宁波江浙沪皖
20572,1,4550,140,4550,140,637000,2018/8/29,中海油宁波江浙沪皖
20573,1,4550,100,4550,100,455000,2018/8/29,中海油宁波江浙沪皖
20574,1,4550,120,4550,120,546000,2018/8/29,中海油宁波江浙沪皖
20575,1,4550,140,4550,140,637000,2018/8/29,中海油宁波江浙沪皖
20576,1,4550,260,4550,260,1183000,2018/8/29,中海油宁波江浙沪皖
20577,1,4550,1200,4550,1200,5460000,2018/8/29,中海油宁波江浙沪皖
20356,1,4650,300,4650,300,1395000,2018/8/28,中海油宁波江浙沪皖
20357,1,4650,20,4650,20,93000,2018/8/28,中海油宁波江浙沪皖
20358,1,4550,100,4550,100,455000,2018/8/28,中海油宁波江浙沪皖
20359,1,4550,100,4550,100,455000,2018/8/28,中海油宁波江浙沪皖
20360,1,4550,40,4550,40,182000,2018/8/28,中海油宁波江浙沪皖
20361,1,4550,140,4550,140,637000,2018/8/28,中海油宁波江浙沪皖
20362,1,4550,140,4550,140,637000,2018/8/28,中海油宁波江浙沪皖
20363,1,4550,260,4550,260,1183000,2018/8/28,中海油宁波江浙沪皖
20364,2,4640,80,4640,80,371200,2018/8/28,北方
20365,2,4640,175,4640,175,812000,2018/8/28,北方
20366,2,4640,285,4640,285,1322400,2018/8/28,北方
20367,2,4640,50.81,4640,50.81,235758.4,2018/8/28,北方
20368,2,4640,13.5,4640,13.5,62640,2018/8/28,北方
20370,2,4640,40,4640,40,185600,2018/8/28,北方
20371,2,4640,982.38,4640,982.38,4558243.2,2018/8/28,北方
20372,2,4640,13.55,4640,13.55,62872,2018/8/28,北方
20373,2,4640,500,4640,500,2320000,2018/8/28,北方
20375,2,4640,80,4640,80,371200,2018/8/28,北方
20376,2,4640,2032,4640,2032,9428480,2018/8/28,北方
20377,2,4640,30,4640,30,139200,2018/8/28,北方
20378,2,4640,121.95,4640,121.95,565848,2018/8/28,北方
20379,2,4640,240,4640,240,1113600,2018/8/28,北方
20380,2,4640,88,4640,88,408320,2018/8/28,北方
20382,2,4640,40.65,4640,40.65,188616,2018/8/28,北方
20383,2,4640,400,4640,400,1856000,2018/8/28,北方
20384,2,4640,40,4640,40,185600,2018/8/28,北方
20385,2,4640,78.6,4640,78.6,364704,2018/8/28,北方
20386,2,4640,30,4640,30,139200,2018/8/28,北方
20388,2,4640,65,4640,65,301600,2018/8/28,北方
20389,2,4640,523,4640,523,2426720,2018/8/28,北方
20391,2,4640,20,4640,20,92800,2018/8/28,北方
20392,2,4640,8,4640,8,37120,2018/8/28,北方
20393,2,4640,20,4640,20,92800,2018/8/28,北方
20394,2,4640,20,4640,20,92800,2018/8/28,北方
20395,2,4640,3,4640,3,13920,2018/8/28,北方
20396,2,4640,20,4640,20,92800,2018/8/28,北方
20397,2,4640,20,4640,20,92800,2018/8/28,北方
20398,2,4640,20,4640,20,92800,2018/8/28,北方
20399,2,4640,20,4640,20,92800,2018/8/28,北方
20400,2,4640,20,4640,20,92800,2018/8/28,北方
20401,2,4640,20,4640,20,92800,2018/8/28,北方
20402,2,4640,20,4640,20,92800,2018/8/28,北方
20403,2,4640,20,4640,20,92800,2018/8/28,北方
20404,2,4640,20,4640,20,92800,2018/8/28,北方
20405,2,4640,20,4640,20,92800,2018/8/28,北方
20229,1,4650,20,4650,20,93000,2018/8/27,中海油宁波江浙沪皖
20230,1,4550,180,4550,180,819000,2018/8/27,中海油宁波江浙沪皖
20231,1,4550,140,4550,140,637000,2018/8/27,中海油宁波江浙沪皖
20232,1,4550,40,4550,40,182000,2018/8/27,中海油宁波江浙沪皖
20233,1,4550,160,4550,160,728000,2018/8/27,中海油宁波江浙沪皖
20234,1,4550,200,4550,200,910000,2018/8/27,中海油宁波江浙沪皖
20235,1,4550,200,4550,200,910000,2018/8/27,中海油宁波江浙沪皖
20236,1,4550,800,4550,800,3640000,2018/8/27,中海油宁波江浙沪皖
20237,2,4640,65,4640,65,301600,2018/8/27,北方
20238,2,4640,50,4640,50,232000,2018/8/27,北方
20241,2,4640,100,4640,100,464000,2018/8/27,北方
20243,2,4640,68,4640,68,315520,2018/8/27,北方
20113,1,4650,20,4650,20,93000,2018/8/24,中海油宁波江浙沪皖
20114,3,4400,1000,4400,1000,4400000,2018/8/24,珠三角地区
20115,3,4400,1100,4400,1100,4840000,2018/8/24,珠三角地区
20116,1,4650,900,4650,900,4185000,2018/8/24,中海油宁波江浙沪皖
20117,3,4400,6000,4400,6000,26400000,2018/8/24,珠三角地区
20118,1,4550,60,4550,60,273000,2018/8/24,中海油宁波江浙沪皖
20119,1,4550,180,4550,180,819000,2018/8/24,中海油宁波江浙沪皖
20120,2,4640,30,4640,30,139200,2018/8/24,北方
20121,2,4640,241.72,4640,241.72,1121580.8,2018/8/24,北方
20122,1,4550,60,4550,60,273000,2018/8/24,中海油宁波江浙沪皖
20123,1,4550,300,4550,300,1365000,2018/8/24,中海油宁波江浙沪皖
20124,1,4550,600,4550,600,2730000,2018/8/24,中海油宁波江浙沪皖
20125,2,4640,200.21,4640,200.21,928974.4,2018/8/24,北方
20126,2,4640,65,4640,65,301600,2018/8/24,北方
20127,2,4640,265,4640,265,1229600,2018/8/24,北方
20128,2,4640,20,4640,20,92800,2018/8/24,北方
20129,2,4640,100,4640,100,464000,2018/8/24,北方
20130,2,4640,135,4640,135,626400,2018/8/24,北方
20131,2,4640,68,4640,68,315520,2018/8/24,北方
20132,2,4640,140,4640,140,649600,2018/8/24,北方
20133,2,4640,176,4640,176,816640,2018/8/24,北方
20134,2,4640,400,4640,400,1856000,2018/8/24,北方
20135,2,4640,200,4640,200,928000,2018/8/24,北方
20136,2,4640,372,4640,372,1726080,2018/8/24,北方
20137,2,4640,36,4640,36,167040,2018/8/24,北方
20138,2,4640,40,4640,40,185600,2018/8/24,北方
20139,2,4640,271,4640,271,1257440,2018/8/24,北方
20140,2,4640,6,4640,6,27840,2018/8/24,北方
20141,2,4640,6,4640,6,27840,2018/8/24,北方
20142,2,4640,6,4640,6,27840,2018/8/24,北方
20143,2,4640,6,4640,6,27840,2018/8/24,北方
20144,2,4640,230,4640,230,1067200,2018/8/24,北方
20007,1,4650,300,4650,300,1395000,2018/8/23,中海油宁波江浙沪皖
20008,1,4650,20,4650,20,93000,2018/8/23,中海油宁波江浙沪皖
20009,1,4550,100,4550,100,455000,2018/8/23,中海油宁波江浙沪皖
20010,1,4550,140,4550,140,637000,2018/8/23,中海油宁波江浙沪皖
20011,1,4550,60,4550,60,273000,2018/8/23,中海油宁波江浙沪皖
20012,1,4550,160,4550,160,728000,2018/8/23,中海油宁波江浙沪皖
20013,1,4550,200,4550,200,910000,2018/8/23,中海油宁波江浙沪皖
20014,2,4640,10,4640,10,46400,2018/8/23,北方
20015,2,4640,10,4640,10,46400,2018/8/23,北方
20016,2,4640,10,4640,10,46400,2018/8/23,北方
20017,2,4640,10,4640,10,46400,2018/8/23,北方
20018,2,4640,10,4640,10,46400,2018/8/23,北方
20019,2,4640,10,4640,10,46400,2018/8/23,北方
20020,2,4640,10,4640,10,46400,2018/8/23,北方
20021,2,4640,10,4640,10,46400,2018/8/23,北方
20022,2,4640,10,4640,10,46400,2018/8/23,北方
20023,2,4640,10,4640,10,46400,2018/8/23,北方
